Zip Code,title,disaster number,Declaration Date,County,t+1,t+2,t+3,t+4,t+5,t+6,t+1p,t+2p,t+3p,t+4p,t+5p,t+6p
3755,SNOW,3193,2004-01,Grafton County,-0.008426966292134797,-0.007468452227659017,-0.006486766995329575,-0.004439801514755759,-0.003147953830010541,-0.000263157894736854,0.00729216306537637,0.007840329717587862,0.00851769698868798,0.009161517274899084,0.009830949799364254,0.01026159527759843
3755,RECORD AND/OR NEAR RECORD SNOW,3207,2005-03,Grafton County,0.015550239234449759,0.016254416961130724,0.015762633286972694,0.012323140118667196,0.006311992786294018,-0.000448028673835088,0.008800238853766944,0.00890642131414097,0.00910305249212592,0.009183143519378486,0.008808839870403005,0.008310159658330284
3755,RECORD SNOW,3208,2005-03,Grafton County,0.015550239234449759,0.016254416961130724,0.015762633286972694,0.012323140118667196,0.006311992786294018,-0.000448028673835088,0.008800238853766944,0.00890642131414097,0.00910305249212592,0.009183143519378486,0.008808839870403005,0.008310159658330284
3561,SNOW,3166,2001-03,Grafton County,0.008918617614269708,0.009944751381215422,0.009846827133479286,0.010834236186348932,0.010718113612004254,0.011664899257688207,0.006005454220060685,0.005657828290600724,0.005372895719322639,0.005113731355182505,0.004922638864677336,0.004914767224561354
3561,SNOW,3193,2004-01,Grafton County,0.0031372549019608176,0.005473025801407294,0.00777604976671853,0.010030864197530851,0.012223071046600477,0.01433962264150934,0.00729216306537637,0.007840329717587862,0.00851769698868798,0.009161517274899084,0.009830949799364254,0.01026159527759843
3561,RECORD AND/OR NEAR RECORD SNOW,3207,2005-03,Grafton County,0.009810333551340644,0.005181347150259086,0.0012886597938144284,-0.0019305019305019266,-0.0012894906511927704,-0.0012911555842478606,0.008800238853766944,0.00890642131414097,0.00910305249212592,0.009183143519378486,0.008808839870403005,0.008310159658330284
3561,RECORD SNOW,3208,2005-03,Grafton County,0.009810333551340644,0.005181347150259086,0.0012886597938144284,-0.0019305019305019266,-0.0012894906511927704,-0.0012911555842478606,0.008800238853766944,0.00890642131414097,0.00910305249212592,0.009183143519378486,0.008808839870403005,0.008310159658330284
3222,SNOW,3166,2001-03,Grafton County,0.009980039920159722,0.010869565217391351,0.011730205278592363,0.011594202898550732,0.01241642788920716,0.013207547169811429,0.006005454220060685,0.005657828290600724,0.005372895719322639,0.005113731355182505,0.004922638864677336,0.004914767224561354
3222,SNOW,3193,2004-01,Grafton County,0.02128953771289544,0.01727218582489587,0.012880562060889831,0.011560693641618602,0.0108571428571429,0.011305822498586693,0.00729216306537637,0.007840329717587862,0.00851769698868798,0.009161517274899084,0.009830949799364254,0.01026159527759843
3222,RECORD AND/OR NEAR RECORD SNOW,3207,2005-03,Grafton County,0.012658227848101332,0.0129999999999999,0.012339585389930852,0.009751340809361242,0.007242877836793894,0.0062320230105465954,0.008800238853766944,0.00890642131414097,0.00910305249212592,0.009183143519378486,0.008808839870403005,0.008310159658330284
3222,RECORD SNOW,3208,2005-03,Grafton County,0.012658227848101332,0.0129999999999999,0.012339585389930852,0.009751340809361242,0.007242877836793894,0.0062320230105465954,0.008800238853766944,0.00890642131414097,0.00910305249212592,0.009183143519378486,0.008808839870403005,0.008310159658330284
3264,SNOW,3166,2001-03,Grafton County,0.009269988412514474,0.010332950631458004,0.011363636363636465,0.011235955056179804,0.012222222222222134,0.01317233809001106,0.006005454220060685,0.005657828290600724,0.005372895719322639,0.005113731355182505,0.004922638864677336,0.004914767224561354
3264,SNOW,3193,2004-01,Grafton County,0.03079178885630496,0.027027027027026973,0.02216066481994461,0.017615176151761558,0.01664447403462055,0.017026850032743956,0.00729216306537637,0.007840329717587862,0.00851769698868798,0.009161517274899084,0.009830949799364254,0.01026159527759843
3264,RECORD AND/OR NEAR RECORD SNOW,3207,2005-03,Grafton County,0.007510109763142703,0.006307339449541205,0.005698005698005604,0.0033994334277620553,0.0011293054771315258,-0.0011280315848843925,0.008800238853766944,0.00890642131414097,0.00910305249212592,0.009183143519378486,0.008808839870403005,0.008310159658330284
