Disaster Number,Household Program Declared,Individual Assistance Program Declared,Public Assistance Program Declared,Hazard Mitigation Program Declared,State,Declaration Date,Fiscal Year Declared,Disaster Type,Incident Type,Title,Incident Begin Date,Incident End Date,Disaster Close Out Date,Declared County Area,Place Code,CountyName
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Bristol,9816.0,Bristol County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Bath (County),99017.0,Bath  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Danville,21344.0,Danville County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Colonial Heights,18448.0,Colonial Heights County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Amelia (County),99007.0,Amelia  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Campbell (County),99031.0,Campbell  County
1085,0,0,1,0,PA,1996-01,1996,DR,Snow,BLIZZARD OF 96 ,1996-01,1996-01,2002-02,Northampton (County),99095.0,Northampton  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Amherst (County),99009.0,Amherst  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Galax,30208.0,Galax County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Fluvanna (County),99065.0,Fluvanna  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Bland (County),99021.0,Bland  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Giles (County),99071.0,Giles  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Hampton,35000.0,Hampton County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Greensville (County),99081.0,Greensville  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Covington,19728.0,Covington County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Emporia,25808.0,Emporia County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Buchanan (County),99027.0,Buchanan  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Falls Church,27200.0,Falls Church County
1085,0,0,1,0,PA,1996-01,1996,DR,Snow,BLIZZARD OF 96 ,1996-01,1996-01,2002-02,Susquehanna (County),99115.0,Susquehanna  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,King George (County),99099.0,King George  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Culpeper (County),99047.0,Culpeper  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Franklin (County),99067.0,Franklin  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Chesapeake,16000.0,Chesapeake County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Carroll (County),99035.0,Carroll  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Highland (County),99091.0,Highland  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,King William (County),99101.0,King William  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Goochland (County),99075.0,Goochland  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Isle of Wight (County),99093.0,Isle of Wight  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Fauquier (County),99061.0,Fauquier  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Dinwiddie (County),99053.0,Dinwiddie  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Henry (County),99089.0,Henry  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Clarke (County),99043.0,Clarke  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Bedford (County),99019.0,Bedford  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Buckingham (County),99029.0,Buckingham  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Greene (County),99079.0,Greene  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Appomattox (County),99011.0,Appomattox  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Chesterfield (County),99041.0,Chesterfield  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Craig (County),99045.0,Craig  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Brunswick (County),99025.0,Brunswick  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Henrico (County),99087.0,Henrico  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Halifax (County),99083.0,Halifax  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Charles City (County),99036.0,Charles City  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Fairfax (County),99059.0,Fairfax  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Caroline (County),99033.0,Caroline  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Bedford,5544.0,Bedford County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,James City (County),99095.0,James City  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Dickenson (County),99051.0,Dickenson  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Harrisonburg,35624.0,Harrisonburg County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Franklin,29600.0,Franklin County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Gloucester (County),99073.0,Gloucester  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Frederick (County),99069.0,Frederick  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Charlotte (County),99037.0,Charlotte  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Fredericksburg,29744.0,Fredericksburg County
1085,0,0,1,0,PA,1996-01,1996,DR,Snow,BLIZZARD OF 96 ,1996-01,1996-01,2002-02,Wyoming (County),99131.0,Wyoming  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Buena Vista,11032.0,Buena Vista County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Floyd (County),99063.0,Floyd  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Alleghany (County),99005.0,Alleghany  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Clifton Forge,17440.0,Clifton Forge County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Grayson (County),99077.0,Grayson  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,King and Queen (County),99097.0,King and Queen  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Essex (County),99057.0,Essex  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Hanover (County),99085.0,Hanover  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Botetourt (County),99023.0,Botetourt  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Hopewell,38424.0,Hopewell County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Augusta (County),99015.0,Augusta  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Cumberland (County),99049.0,Cumberland  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Lunenburg (County),99111.0,Lunenburg  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Lancaster (County),99103.0,Lancaster  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Martinsville,49784.0,Martinsville County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Madison (County),99113.0,Madison  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Lexington,45512.0,Lexington County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Mecklenburg (County),99117.0,Mecklenburg  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Manassas,48952.0,Manassas County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Orange (County),99137.0,Orange  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Loudoun (County),99107.0,Loudoun  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Middlesex (County),99119.0,Middlesex  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Newport News,56000.0,Newport News County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Norfolk,57000.0,Norfolk County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Manassas Park,48968.0,Manassas Park County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Montgomery (County),99121.0,Montgomery  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Louisa (County),99109.0,Louisa  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Roanoke (County),99161.0,Roanoke  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Lynchburg,47672.0,Lynchburg County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Powhatan (County),99145.0,Powhatan  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Nelson (County),99125.0,Nelson  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Sussex (County),99183.0,Sussex  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Scott (County),99169.0,Scott  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Patrick (County),99141.0,Patrick  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Lee (County),99105.0,Lee  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Spotsylvania (County),99177.0,Spotsylvania  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Northumberland (County),99133.0,Northumberland  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Radford,65392.0,Radford County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Rappahannock (County),99157.0,Rappahannock  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Smyth (County),99173.0,Smyth  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Winchester,86720.0,Winchester County
1087,0,0,1,0,NC,1996-01,1996,DR,Snow,BLIZZARD OF 96 ,1996-01,1996-01,2001-09,Buncombe (County),99021.0,Buncombe  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Tazewell (County),99185.0,Tazewell  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Mathews (County),99115.0,Mathews  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Norton,57688.0,Norton County
1087,0,0,1,0,NC,1996-01,1996,DR,Snow,BLIZZARD OF 96 ,1996-01,1996-01,2001-09,Ashe (County),99009.0,Ashe  County
1087,0,0,1,0,NC,1996-01,1996,DR,Snow,BLIZZARD OF 96 ,1996-01,1996-01,2001-09,Cabarrus (County),99025.0,Cabarrus  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Richmond (County),99159.0,Richmond  County
1087,0,0,1,0,NC,1996-01,1996,DR,Snow,BLIZZARD OF 96 ,1996-01,1996-01,2001-09,Alamance (County),99001.0,Alamance  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Westmoreland (County),99193.0,Westmoreland  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Waynesboro,83680.0,Waynesboro County
1087,0,0,1,0,NC,1996-01,1996,DR,Snow,BLIZZARD OF 96 ,1996-01,1996-01,2001-09,Alleghany (County),99005.0,Alleghany  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Surry (County),99181.0,Surry  County
1087,0,0,1,0,NC,1996-01,1996,DR,Snow,BLIZZARD OF 96 ,1996-01,1996-01,2001-09,Catawba (County),99035.0,Catawba  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Warren (County),99187.0,Warren  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Nottoway (County),99135.0,Nottoway  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Salem,70000.0,Salem County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Prince Edward (County),99147.0,Prince Edward  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Northampton (County),99131.0,Northampton  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Prince George (County),99149.0,Prince George  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Wythe (County),99197.0,Wythe  County
1087,0,0,1,0,NC,1996-01,1996,DR,Snow,BLIZZARD OF 96 ,1996-01,1996-01,2001-09,Bertie (County),99015.0,Bertie  County
1087,0,0,1,0,NC,1996-01,1996,DR,Snow,BLIZZARD OF 96 ,1996-01,1996-01,2001-09,Chowan (County),99041.0,Chowan  County
1087,0,0,1,0,NC,1996-01,1996,DR,Snow,BLIZZARD OF 96 ,1996-01,1996-01,2001-09,Chatham (County),99037.0,Chatham  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Petersburg,61832.0,Petersburg County
1087,0,0,1,0,NC,1996-01,1996,DR,Snow,BLIZZARD OF 96 ,1996-01,1996-01,2001-09,Cherokee (County),99039.0,Cherokee  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Rockingham (County),99165.0,Rockingham  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Prince William (County),99153.0,Prince William  County
1087,0,0,1,0,NC,1996-01,1996,DR,Snow,BLIZZARD OF 96 ,1996-01,1996-01,2001-09,Cleveland (County),99045.0,Cleveland  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Portsmouth,64000.0,Portsmouth County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Virginia Beach,82000.0,Virginia Beach County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Stafford (County),99179.0,Stafford  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,South Boston,73712.0,South Boston County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Rockbridge (County),99163.0,Rockbridge  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Shenandoah (County),99171.0,Shenandoah  County
1087,0,0,1,0,NC,1996-01,1996,DR,Snow,BLIZZARD OF 96 ,1996-01,1996-01,2001-09,Avery (County),99011.0,Avery  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,New Kent (County),99127.0,New Kent  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Poquoson,63768.0,Poquoson County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,York (County),99199.0,York  County
1087,0,0,1,0,NC,1996-01,1996,DR,Snow,BLIZZARD OF 96 ,1996-01,1996-01,2001-09,Camden (County),99029.0,Camden  County
1087,0,0,1,0,NC,1996-01,1996,DR,Snow,BLIZZARD OF 96 ,1996-01,1996-01,2001-09,Caldwell (County),99027.0,Caldwell  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Page (County),99139.0,Page  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Richmond,67000.0,Richmond County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Roanoke,68000.0,Roanoke County
1087,0,0,1,0,NC,1996-01,1996,DR,Snow,BLIZZARD OF 96 ,1996-01,1996-01,2001-09,Alexander (County),99003.0,Alexander  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Wise (County),99195.0,Wise  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Russell (County),99167.0,Russell  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Pittsylvania (County),99143.0,Pittsylvania  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Southampton (County),99175.0,Southampton  County
1087,0,0,1,0,NC,1996-01,1996,DR,Snow,BLIZZARD OF 96 ,1996-01,1996-01,2001-09,Burke (County),99023.0,Burke  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Williamsburg,86160.0,Williamsburg County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Staunton,75216.0,Staunton County
1087,0,0,1,0,NC,1996-01,1996,DR,Snow,BLIZZARD OF 96 ,1996-01,1996-01,2001-09,Caswell (County),99033.0,Caswell  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Pulaski (County),99155.0,Pulaski  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Suffolk,76432.0,Suffolk County
1087,0,0,1,0,NC,1996-01,1996,DR,Snow,BLIZZARD OF 96 ,1996-01,1996-01,2001-09,Davidson (County),99057.0,Davidson  County
1086,0,0,1,0,VA,1996-01,1996,DR,Snow,BLIZZARD OF 96 (SEVERE SNOW STORM),1996-01,1996-01,1997-11,Washington (County),99191.0,Washington  County
1087,0,0,1,0,NC,1996-01,1996,DR,Snow,BLIZZARD OF 96 ,1996-01,1996-01,2001-09,Gaston (County),99071.0,Gaston  County
1087,0,0,1,0,NC,1996-01,1996,DR,Snow,BLIZZARD OF 96 ,1996-01,1996-01,2001-09,Franklin (County),99069.0,Franklin  County
1087,0,0,1,0,NC,1996-01,1996,DR,Snow,BLIZZARD OF 96 ,1996-01,1996-01,2001-09,Halifax (County),99083.0,Halifax  County
1087,0,0,1,0,NC,1996-01,1996,DR,Snow,BLIZZARD OF 96 ,1996-01,1996-01,2001-09,Edgecombe (County),99065.0,Edgecombe  County
1087,0,0,1,0,NC,1996-01,1996,DR,Snow,BLIZZARD OF 96 ,1996-01,1996-01,2001-09,Guilford (County),99081.0,Guilford  County
1087,0,0,1,0,NC,1996-01,1996,DR,Snow,BLIZZARD OF 96 ,1996-01,1996-01,2001-09,Davie (County),99059.0,Davie  County
1087,0,0,1,0,NC,1996-01,1996,DR,Snow,BLIZZARD OF 96 ,1996-01,1996-01,2001-09,Iredell (County),99097.0,Iredell  County
1089,0,0,1,0,KY,1996-01,1996,DR,Snow,BLIZZARD OF 96 ,1996-01,1996-01,2001-09,Anderson (County),99005.0,Anderson  County
